,Non-plasma B cells,Plasma B cells,CD4 T,CD8 T (GZMK high),CD8 T effector,DC,Endothelial Cells,Cancer Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Double-neg-like T,Monocytes
ADAMTS14,-0.110207,-0.0966851,-0.110987,-0.113831,0,-0.083549,0,0,0,0.563436,-0.0736309,0.293488,-0.0821478,0,-0.10557,-0.0867972
ADAMTS15,-0.0781077,-0.0651072,-0.0796216,-0.0790945,0,-0.0717298,0,0,0,0.660723,-0.0592573,-0.0685571,-0.0841739,0,-0.0783642,-0.0710049
ADAMTS16,-0.0462379,-0.0397162,-0.0584056,-0.0604992,0,-0.0445529,0,0,0.742881,0,-0.0575496,-0.0624825,-0.062958,0,-0.0574089,-0.0619352
ADAMTS17,-0.0835811,-0.0857851,-0.0319455,0.0779501,0,-0.0697288,0,0,0,0,0.0165598,-0.0739644,0.302913,0,-0.0197354,-0.0782834
ADAMTS2,-0.0924099,-0.0840147,-0.0917863,-0.0929433,0,-0.0768123,0,0,0.938938,0,-0.036063,-0.0888256,-0.0941117,0,-0.0937625,-0.0449535
ADAMTS3,-0.0795036,-0.0858489,-0.0670296,-0.0832641,0,-0.0795194,0,0,0,0,-0.0655028,0.306322,-0.0852968,0,-0.0723016,-0.0839174
ADAMTS4,-0.0960602,-0.0931336,-0.095978,-0.0978059,0,-0.0913274,0,0,0,0.90358,-0.0911543,-0.0931752,-0.0957551,0,-0.0990846,-0.0900975
ADAMTS5,-0.106389,-0.104431,-0.107077,-0.106795,0,-0.104804,0.697824,0,0,0,-0.101791,-0.105307,-0.107485,0,-0.108489,-0.0458179
ADAMTS6,0.0376596,-0.108777,-0.121547,-0.0182254,0,-0.131753,0.863237,0,0,0,-0.121034,-0.0425648,-0.0851173,0,-0.0957097,-0.130511
ADAMTS7,-0.101195,-0.106933,-0.114248,-0.111707,0,-0.108447,0.582022,0,0,0,-0.109312,0.497281,-0.117098,0,-0.120367,-0.114548
ADAMTS8,-0.0867487,-0.084745,-0.0915006,-0.0890194,0,-0.0892098,0,0,0.44938,0.644627,-0.0901268,-0.0891006,-0.0916276,0,-0.0931806,-0.0866409
ADAMTS9,-0.0977171,-0.0942904,-0.0975353,-0.100176,0,-0.0940107,0.843463,0,0,0.443657,-0.092261,-0.0977103,-0.097016,0,-0.100659,-0.0903769
ADAMTSL1,-0.107345,-0.0999112,-0.100836,-0.0977392,0,-0.09815,0.56548,0,0,0,-0.0975281,0.214357,-0.0994544,0,-0.105282,-0.0877856
ADAMTSL2,-0.117332,-0.110738,-0.120463,-0.122439,0,-0.107634,0.622309,0,0.58689,0,0.00734895,-0.108712,-0.11555,0,-0.121304,-0.116989
ADAMTSL3,-0.11347,-0.125615,-0.0603077,-0.138354,0,-0.0446385,0,0,0.608963,0.445794,-0.0723897,-0.112032,-0.0378558,0,-0.150202,-0.0415871
ADAMTSL4,-0.169477,-0.129753,-0.158489,-0.139134,0,0.13813,0,0,0,0,0.42121,-0.0894254,-0.165521,0,-0.149925,0.390585
ADAP1,-0.165161,-0.175283,-0.123111,-0.0797934,0,-0.0388588,0,0,0,0,-0.0212253,-0.12124,0.213754,0,-0.148666,0.319257
ADAP2,-0.104392,-0.1215,-0.134245,-0.135242,0,0.171743,0,0,0,0,0.826416,-0.136803,-0.140451,0,-0.138127,0.150859
ADAR,-0.0797366,-0.0748839,-0.00590558,-0.00275122,0,-0.120122,0,0,0,0,-0.0764545,-0.15887,-0.0185846,0.962087,-0.0566212,-0.0730164
ADARB1,-0.0741589,-0.212279,0.00473618,0.040076,0,-0.199894,0.694825,0,0,0,-0.136079,0.210709,-0.0862753,0,0.0244398,-0.124701
ADARB2,-0.0853199,-0.0892567,0.301553,0.117986,0,-0.107414,0,0,0,0,-0.0643922,-0.106927,-0.0137276,0,0.0525557,-0.106418
ADAT2,-0.0307515,-0.126885,0.697253,0.0433781,0,-0.0862732,0,0,0,0,0.0138974,-0.0757006,0.0134834,0,-0.00391185,-0.141102
ADCK2,0.160583,-0.16412,-0.036162,-0.0471188,0,0.242723,0,0,0,0,0.418684,0.0955611,-0.0137562,0,-0.110913,-0.0632938
ADCY1,-0.102589,-0.0996056,-0.0969097,-0.100716,0,-0.0962628,0.583828,0,0,0.468534,-0.0818822,-0.0830586,-0.0785623,0,-0.101401,-0.09628
ADCY3,-0.113461,-0.139815,-0.0283346,-0.0886556,0,-0.0516342,0,0,0,0.940714,0.0571636,-0.0305062,-0.0805003,0,-0.116374,-0.0993446
ADCY4,-0.0799136,-0.0742934,-0.0784525,-0.0793902,0,-0.0719939,0.982925,0,0,0,-0.0714575,-0.080868,-0.0797667,0,-0.0813105,-0.0694698
ADCY5,-0.0793811,-0.0722587,-0.0828385,-0.0885244,0,-0.0697416,0,0,0,0.902375,-0.0802123,-0.0814245,-0.0793097,0,-0.0823061,-0.0838119
ADCY6,-0.128829,-0.11766,-0.134852,-0.138014,0,-0.106284,0,0,0,0.758467,-0.0775683,-0.0519288,-0.127825,0,-0.134177,-0.119318
ADCY7,-0.174576,-0.190571,-0.056941,-0.0154324,0,0.160696,0,0,0,0,0.296932,0.0379454,0.278788,0,-0.0996483,0.337366
ADCY9,-0.185669,-0.162479,-0.167379,-0.101617,0,-0.0706696,0,0,0,0.439513,-0.0654508,-0.096709,0.163243,0,-0.110068,0.114213
ADCYAP1,-0.0619709,-0.0591905,-0.062587,-0.0653512,0,-0.0594485,0,0,0,0,-0.0602746,0.909505,-0.0629914,0,-0.0654097,-0.0600764
ADD1,-0.104711,-0.220164,-0.0850598,-0.135009,0,-0.145085,0.669925,0,0,0,-0.0981124,-0.165262,0.0764509,0,-0.198415,-0.16653
ADD3,-0.0724573,-0.290438,0.116747,-0.110862,0,-0.192713,0,0,0,0,-0.298639,-0.336619,0.379696,0,0.167301,-0.0436986
ADH1B,-0.0764136,-0.0713051,-0.0794165,-0.0755027,0,-0.0770588,0,0,0.914995,0,-0.0772877,-0.0733157,-0.0768531,0,-0.0764353,-0.0782669
ADH5,-0.12504,-0.1782,0.0885778,-0.0637022,0,-0.180629,0,0,0,0.473415,-0.0858061,-0.101607,0.10725,0,-0.0638865,-0.265535
ADHFE1,-0.141829,-0.132113,0.159401,0.0358904,0,-0.0668979,0,0,0,0,-0.106069,-0.0390538,0.379704,0,-0.0239937,-0.121167
ADI1,-0.221617,0.411262,0.0835139,-0.24129,0,-0.0611349,0,0,0,0.410427,-0.0359472,0.0572899,-0.183087,0,-0.151809,-0.125502
ADIPOR2,-0.165364,-0.188775,-0.0872879,-0.0555335,0,-0.113872,0.805123,0,0,0,0.0385654,-0.0912923,-0.00586934,0,-0.151528,-0.0356746
ADIRF,-0.0884867,-0.0871087,-0.0896377,-0.0891959,0,-0.0852735,0,0,0,0.972971,-0.0861946,-0.0832757,-0.0873807,0,-0.090889,-0.084101
ADK,0.435423,-0.0714418,0.288984,-0.159943,0,0.0444979,0,0,0,0,-0.037197,-0.162152,-0.121307,0,-0.0425423,-0.057902
ADM,-0.162359,-0.0191428,-0.157885,-0.165362,0,-0.104142,0,0,0,0,0.0865929,-0.152873,-0.158075,0.855848,-0.16081,0.127462
ADM2,-0.0551935,0.54596,-0.0605484,-0.0478507,0,-0.0939374,0,0,0,0,-0.0916597,-0.0229019,-0.0914819,0,-0.0383835,-0.112623
ADM5,-0.0658501,-0.0692077,-0.070226,-0.0692167,0,-0.0621355,0.971971,0,0,0,-0.0655288,-0.0704932,-0.0707164,0,-0.071088,-0.0663392
ADORA1,-0.096208,-0.102616,-0.100201,-0.100837,0,-0.0482539,0,0,0,0,-0.00696301,0.382887,-0.107893,0,-0.0997427,-0.0951946
ADORA2A,-0.0686012,0.0572626,0.410579,-0.0757274,0,0.0594198,0,0,0,0,-0.0872886,-0.113092,-0.0589478,0,-0.0694245,-0.0530163
ADORA2B,-0.129747,-0.0909148,-0.12825,-0.134732,0,0.153513,0,0.630224,0,0,0.0604095,0.0552536,-0.143258,0,-0.137459,0.130156
ADORA3,-0.0923026,-0.0865125,-0.0900929,-0.0886954,0,0.0147925,0,0,0,0,0.955216,0.0351801,-0.092521,0,-0.0900271,-0.0571546
ADPGK,0.0849627,-0.0856905,-0.0371987,-0.0713558,0,0.21415,0,0,0,0,0.303018,-0.0917301,-0.071451,0,-0.134377,0.147233
ADPRH,-0.0537139,-0.147109,0.145175,-0.188406,0,0.177408,0,0,0,0,0.350845,0.248205,-0.180754,0,-0.210899,0.186211
ADPRM,0.154482,-0.143005,0.264055,-0.0539146,0,-0.132023,0,0,0,0,-0.141003,0.159386,-0.0616994,0,0.311426,-0.177682
ADRA1A,-0.0716271,-0.032543,-0.0220888,-0.101725,0,-0.00846581,0,0,0,0.484246,0.00341214,-0.0727049,-0.0316686,0,-0.10259,-0.0265268
ADRA2A,-0.101914,-0.117231,-0.118009,-0.121063,0,-0.0989269,0,0,0.478407,0.697418,-0.108836,-0.0429065,-0.120392,0,-0.113617,-0.112122
ADRA2B,-0.104861,-0.0808356,-0.101522,-0.0156358,0,-0.0101086,0,0,0,0.739282,0.0168806,-0.0888209,-0.0948063,0,-0.0723758,0.103955
ADRB1,-0.100928,-0.117775,-0.11303,-0.0608726,0,-0.0644487,0,0.60814,0,0,-0.0406728,0.13607,0.119668,0,-0.10422,-0.0911862
ADRB2,-0.120416,-0.0409758,-0.145765,-0.0239926,0,-0.121496,0,0,0,0,-0.0291456,0.86929,0.301946,0,-0.119168,-0.0726173
ADRB3,-0.0638267,-0.0644203,-0.0567418,-0.0645587,0,0.659737,0,0,0,0,0.139261,-0.0613009,-0.0659312,0,-0.0606879,0.0139416
ADRBK1,-0.0773852,-0.115099,-0.0860254,-0.0491977,0,-0.0571715,0,0,0,0,-0.0929408,-5.16134e-05,-0.00679541,0.959065,-0.0790422,0.101335
ADRBK2,0.200506,-0.162143,-0.105026,-0.184116,0,0.367214,0,0,0,0,0.121862,-0.00340695,-0.199035,0,-0.190563,0.658569
ADSL,-0.0625667,-0.200736,0.406667,-0.0360826,0.44521,0.00492484,0,0,0,0,-0.0571863,-0.139189,-0.0619869,0,0.0626255,-0.0819188
ADSSL1,-0.153309,-0.095127,-0.070479,-0.0935215,0,-0.0364118,0,0,0,0,0.639479,-0.0594328,-0.0777855,0,-0.099597,-0.0472661
ADTRP,-0.105555,0.0477782,0.796941,-0.0818834,0,0.0363395,0,0,0,0,-0.00640818,-0.128469,-0.119326,0,0.279959,-0.102872
AEBP1,-0.0869363,-0.0806963,-0.0910936,-0.0898914,0,-0.0778504,0,0,0.950107,0,-0.0866075,-0.0823521,-0.0901418,0,-0.0905582,-0.0875939
AEN,0.0810531,0.190013,0.310114,0.0334528,0,-0.0650314,0,0,0,0,-0.144096,-0.234867,-0.00754102,0,0.0711554,-0.225644
AES,-0.0843408,-0.204512,0.185706,0.168654,0,-0.115383,0,0,0,0,-0.260757,-0.205933,0.613815,0,0.373038,-0.204117
AFAP1,-0.178917,-0.158584,-0.0702683,-0.0343809,0,-0.154433,0.715383,0,0,0,-0.128986,-0.171782,-0.119203,0,-0.0772017,-0.143875
AFAP1L1,-0.0725831,-0.0675312,-0.0704641,-0.0741911,0,-0.0689384,0.96882,0,0,0,-0.0560701,-0.072292,-0.0718409,0,-0.0733582,-0.0657186
AFAP1L2,-0.12071,-0.147332,-0.0572664,-0.107706,0.443092,-0.155989,0,0,0,0.565421,-0.160201,-0.165042,0.148086,0,-0.141357,-0.151404
AFF1,-0.19576,-0.000442297,-0.136254,-0.154881,0,-0.0793984,0,0,0,0,0.101339,-0.0498822,-0.141727,0.764475,-0.144637,-0.0681114
AFF2,-0.0126766,0.0578047,-0.0935675,-0.101326,0,-0.0957186,0,0,0,0,-0.0917734,0.311909,-0.0981806,0,-0.0966906,-0.0882086
AFF3,0.826221,-0.123064,-0.110455,-0.101729,0,0.299002,0,0,0,0,-0.0723331,-0.103779,-0.123219,0,-0.101826,-0.0972038
AFMID,-0.056086,0.0573423,-0.153498,-0.232121,0,0.355247,0,0,0,0,0.153102,-0.200242,-0.207673,0,-0.255936,0.0839797
AFTPH,0.0303077,-0.0396571,0.0422381,-0.102187,0,-0.0122303,0,0,0,0,-0.000605869,-0.049205,-0.122474,0.860211,-0.157746,0.0689948
AGA,-0.0930599,0.803505,0.14955,0.0127598,0,-0.121224,0,0,0,0,-0.0484983,-0.0978489,0.0106095,0,-0.0548714,-0.140164
AGAP1,-0.172386,-0.140548,-0.169507,-0.12161,0,-0.161683,0,0,0,0,-0.125468,0.377035,-0.0503443,0,-0.159546,-0.156537
AGFG1,-0.196565,-0.165344,-0.0679107,-0.127982,0,-0.0941864,0,0,0,0,0.238834,-0.179861,-0.149173,0,-0.162943,0.459888
AGFG2,-0.140356,-0.169212,0.372222,0.183212,0,-0.133718,0,0,0,0,-0.177803,-0.155759,0.0804382,0,0.0913864,-0.196878
AGK,-0.0838291,-0.145681,0.181773,0.0587749,0,-0.0259549,0,0,0,0,-0.0523407,-0.14097,0.424953,0,-0.0520742,-0.169141
AGMAT,0.208827,-0.0675013,0.496574,0.0358755,0,-0.12596,0,0,0,0,0.0150834,-0.150312,-0.071194,0,0.167156,-0.129293
AGO2,-0.200378,-0.271843,0.0546852,0.341572,0,-0.0120997,0,0,0,0,-0.167552,-0.188931,0.11605,0,0.00994742,0.0273712
AGO4,-0.0968472,-0.0967573,-0.0943716,-0.0776426,0,-0.0645755,0,0,0,0,0.000856972,-0.0958693,-0.0572558,0.963179,-0.0867247,0.0632912
AGPAT2,-0.205267,-0.168058,-0.00857287,-0.0828519,0,0.0669134,0,0.706861,0,0,0.183723,-0.0130318,-0.178764,0,-0.225207,0.133005
AGPAT3,-0.238086,-0.0730754,0.0435497,-0.0251392,0,0.141622,0,0,0,0,0.312108,-0.141674,-0.162125,0,-0.0678363,0.438361
AGPAT4,-0.217432,-0.231165,-0.0772338,-0.095955,0,-0.111185,0,0,0,0,0.103628,0.069819,0.493396,0,-0.0824222,0.096706
AGPAT9,-0.100613,-0.0989425,-0.0957408,-0.103017,0,0.0541617,0,0,0,0,-0.0620907,0.0641223,-0.100878,0.920656,-0.0965155,0.0364954
AGPS,-0.246181,-0.229624,-0.0343448,-0.0648179,0,0.00390869,0,0,0,0,0.33866,0.536604,-0.0251191,0,-0.151778,0.0537747
AGR2,-0.0752831,-0.0667252,-0.0893713,-0.0838209,0,-0.070518,0,0.902325,0,0,-0.0784821,0.0465345,-0.0751525,0,-0.0784821,-0.0757887
AGR3,-0.0584154,-0.0482002,-0.0749707,-0.0498114,0,-0.062346,0,0.89268,0,0,-0.0661718,-0.0728679,-0.0571006,0,-0.0569396,-0.0604699
AGRN,-0.144349,-0.126329,-0.136927,-0.144302,0,-0.0773056,0.748534,0,0,0,-0.0810044,-0.142381,-0.129736,0,-0.149523,-0.108959
AGRP,-0.0495368,-0.0396816,-0.0387967,-0.0548256,0,-0.0459777,0,0,0,0,0.711827,-0.0520813,-0.0541754,0,-0.0523628,-0.0245473
AGT,-0.0966741,-0.0921764,-0.0929086,-0.0920928,0,-0.0910455,0,0,0.571398,0,-0.0521004,-0.0920425,-0.0890979,0,-0.0934405,-0.0828118
AGTPBP1,-0.123414,-0.0969455,-0.0960694,-0.056561,0,-0.0653386,0,0,0,0,-0.0373462,-0.0823282,0.0382756,0.935257,-0.0858048,0.131892
AGTR1,-0.102383,-0.102583,-0.101919,-0.0979688,0,-0.0949044,0,0,0,0.746461,-0.0963601,0.0578006,-0.0980414,0,-0.102174,-0.0959527
AGTRAP,-0.280982,-0.254486,-0.0227343,-0.15574,0,-0.186566,0,0,0,0,-0.0164649,0.154492,0.128823,0,-0.226059,0.45677
AHCTF1,-0.100761,-0.0957436,-0.0912337,-0.0776672,0,-0.0994569,0,0,0,0,-0.0397776,-0.108871,-0.0806048,0.947924,-0.0808112,-0.0482404
AHCY,0.00171332,0.0328976,-0.080516,-0.168576,0,0.108881,0,0.822907,0,0,0.00862776,-0.134139,-0.166415,0,-0.145771,-0.0809777
AHCYL2,-0.140604,-0.092457,-0.0371849,-0.116323,0,0.013972,0,0.584814,0,0,0.0246591,-0.0152881,-0.106684,0,-0.0952096,0.0433844
AHDC1,-0.144701,-0.193277,-0.0986578,-0.0967327,0,-0.0829494,0.595303,0,0,0.473211,-0.00379977,-0.158519,-0.0270013,0,-0.134673,-0.138356
AHI1,-0.173941,-0.00931747,-0.0560446,0.0166828,0,-0.057234,0,0,0,0,-0.159538,0.529046,-0.048308,0,-0.19375,-0.324765
AHNAK,-0.31903,-0.183019,-0.189378,-0.031888,0,-0.106596,0,0,0,0,-0.111587,0.484242,-0.0386032,0,-0.0934574,0.321943
AHNAK2,-0.124498,-0.127919,-0.135782,-0.141148,0,-0.116466,0,0.658225,0,0,-0.108667,0.146742,-0.136096,0,-0.133558,-0.129092
AHR,-0.247959,-0.252429,-0.0883288,-0.150234,0,0.224064,0,0,0,0,0.124924,0.637101,-0.231061,0,-0.177153,0.22751
AHSA1,-0.0358961,-0.168901,0.329073,0.163572,0,0.00835776,0,0,0,0,-0.0205242,0.0626536,0.120356,0,-0.0796689,-0.29485
AHSG,-0.0514781,-0.0408561,-0.0177621,-0.0502724,0,-0.03525,0,0.622275,0,0,-0.0183996,-0.0484884,-0.0421303,0,-0.0489958,-0.0458629
AHSP,-0.0561386,-0.0347741,0.719247,-0.0567961,0,-0.0339195,0,0,0,0,-0.0451288,-0.0456674,-0.0553337,0,-0.0516615,-0.0405929
AICDA,0.861812,-0.0459204,-0.0580894,-0.0677602,0,-0.0429957,0,0,0,0,-0.0509243,-0.0670401,-0.0606623,0,-0.066673,-0.0552381
AIDA,0.168842,-0.123947,-0.14921,-0.135939,0,0.0435237,0,0,0,0,0.355016,-0.210092,-0.121795,0,-0.0947841,-0.204036
AIF1,-0.142799,-0.140317,-0.137467,-0.13583,0,0.342651,0,0,0,0,0.514215,-0.13386,-0.143212,0,-0.135951,0.637737
AIF1L,-0.0910635,-0.0672339,-0.0905216,-0.0920775,0,-0.0841721,0.900646,0,0,0,-0.0744735,-0.0856302,-0.0907739,0,-0.0913637,-0.0845274
AIFM2,-0.146845,0.345182,-0.0203264,-0.118462,0,-0.144442,0,0,0,0,-0.00115502,-0.0882495,-0.00346005,0,-0.185375,-0.171734
AIFM3,-0.088048,0.0380838,-0.123962,-0.111286,0,0.102638,0,0,0,0,0.128532,0.0923123,-0.104325,0,-0.110368,0.305038
AIG1,-0.18054,0.415589,-0.232125,-0.236695,0,-0.0223468,0,0,0,0.493818,0.216098,-0.0458433,-0.215505,0,-0.201444,-0.192992
AIM1,-0.0743331,-0.236208,0.154031,0.413493,0,0.107634,0,0,0,0,-0.174562,-0.269018,0.0985867,0,0.289824,0.0308308
AIM2,0.677511,0.134185,0.0718618,-0.0761802,0,-0.0473849,0,0,0,0,-0.10806,-0.179829,-0.148695,0,-0.114387,-0.0984476
AIMP1,0.00355675,-0.267314,0.31782,0.0361474,0,0.0224718,0,0,0,0,0.0269672,-0.119793,0.0285669,0,0.0538945,-0.0295479
AIP,-0.0432361,-0.0488023,0.450297,0.0899493,0.579086,-0.070422,0,0,0,0,-0.203394,0.00189643,0.135663,0,-0.00705092,-0.187762
AIPL1,-0.050892,-0.059194,0.0447369,-0.0169061,0.420994,0.123897,0,0,0,0,0.0536034,-0.101367,0.0204624,0,-0.117632,0.0372789
AJAP1,-0.080057,0.026627,-0.0774869,-0.0686574,0,-0.0563533,0,0,0,0.449711,-0.0590783,-0.0779674,-0.0798921,0,-0.0810641,-0.0737656
AJUBA,-0.114125,-0.103876,-0.116446,-0.111498,0,-0.109762,0,0,0,0.575388,-0.113424,-0.115746,-0.096461,0,-0.113774,-0.110271
AK1,-0.176534,-0.119517,-0.0834517,-0.0913018,0,-0.162363,0,0,0,0.583633,-0.104609,-0.174115,-0.124409,0,-0.129475,-0.180674
AK3,-0.196699,0.0168942,0.0906382,-0.0589112,0,-0.153669,0,0,0,0.433315,-0.118497,0.0638341,-0.0251982,0,-0.121756,-0.301765
AK4,-0.15342,-0.140839,-0.131601,-0.13971,0,-0.109819,0,0.7677,0,0,0.136505,-0.132364,-0.133722,0,-0.147744,0.125042
AK5,-0.124126,-0.122224,-0.121089,-0.123818,0,-0.0612284,0,0,0,0,-0.0903827,-0.110435,0.386537,0,0.20858,-0.115225
AKAP1,-0.101036,-0.127893,-0.0875944,-0.0602771,0,-0.0765859,0,0,0,0.724608,-0.0488897,-0.0956012,-0.128367,0,-0.0641708,-0.131751
AKAP10,-0.0108006,-0.163592,-0.0123585,-0.0182816,0,-0.118958,0,0,0,0,0.0185504,-0.165177,0.0327958,0.830172,-0.0337966,-0.00238144
AKAP11,0.029958,-0.256486,0.00684554,-0.0705463,0,-0.112292,0,0,0,0,0.313747,-0.0344699,-0.142235,0,-0.0674747,-0.0780107
AKAP12,-0.155842,-0.144676,-0.154901,-0.155427,0,-0.127766,0.508871,0,0,0.496468,-0.127713,-0.0227257,-0.149869,0,-0.154344,-0.111221
AKAP13,-0.242538,-0.33251,-0.00689038,0.160309,0,0.0539902,0,0,0,0,0.0634387,0.544825,0.155041,0,-0.124628,-0.0228261
AKAP5,-0.0862512,-0.126398,0.167063,0.102446,0.523506,-0.153427,0,0,0,0,-0.143558,0.462936,0.275482,0,-0.0856232,-0.151344
AKAP6,-0.0416692,-0.0391343,-0.0932578,-0.101006,0,0.0141074,0,0,0,0.633941,0.0744442,-0.091829,-0.0966509,0,-0.0950945,-0.0905395
AKAP7,-0.0132036,-0.251215,-0.088188,0.211063,0,-0.109685,0,0,0,0,0.127674,0.00272196,0.303592,0,0.225977,-0.124442
AKAP9,-0.127538,0.642067,-0.0534223,0.0576149,0,-0.235949,0,0,0,0,-0.152655,0.0776918,-0.0467131,0,-0.127428,-0.339082
AKIP1,-0.270302,-0.170989,0.384012,-0.196981,0,0.0603931,0,0,0,0,0.18878,0.343203,-0.186655,0,-0.150841,-0.172065
AKIRIN1,-0.110831,-0.242849,0.142171,0.310185,0,-0.0886144,0,0,0,0,-0.158732,-0.10231,0.0701777,0,0.122294,-0.141691
AKIRIN2,-0.0658724,-0.103677,0.335339,0.0518146,0,0.0784771,0,0,0,0,0.00620112,-0.215335,-0.00590607,0,-0.179732,0.171666
AKNA,-0.0549033,-0.181348,0.0403342,0.342531,0,-0.085767,0,0,0,0,-0.158931,-0.0796888,0.350068,0,0.00144373,-0.0777317
AKR1A1,-0.0715321,0.653399,-0.0611968,-0.228572,0,0.188317,0,0,0,0,0.410445,0.132576,-0.193694,0,-0.230086,-0.0335627
AKR1B1,-0.0895233,0.0496759,-0.0491965,-0.0770504,0,0.0631269,0,0,0,0,0.694764,-0.146651,0.0492896,0,-0.159932,-0.209496
AKR1B10,-0.0651042,-0.0618649,-0.0598548,-0.0693261,0,-0.0395254,0,0.800396,0,0,-0.0269242,-0.0720811,-0.0634473,0,-0.067136,-0.0573144
AKR1C1,-0.112948,-0.0851052,-0.091358,-0.111574,0,-0.087472,0,0.73192,0,0,-0.0781674,-0.104411,-0.104264,0,-0.103962,-0.0846725
AKR1C2,-0.0845459,-0.0744654,-0.0742863,-0.0850227,0,-0.0759147,0,0.839078,0,0,-0.050159,-0.0844264,-0.0732862,0,-0.0829971,-0.081783
AKR1C3,-0.174466,-0.16061,-0.0812371,-0.16676,0,-0.00475334,0,0,0,0,-0.0857111,-0.169978,0.527803,0,-0.149871,-0.145839
AKR7A2,-0.0756064,-0.033721,0.108338,-0.102055,0,0.102609,0,0,0.438975,0,-0.014426,-0.282481,0.166422,0,-0.169156,-0.152343
AKR7A3,-0.0639625,-0.0882378,-0.0767002,-0.0939992,0,-0.0497432,0,0.759958,0,0,-0.0665225,-0.0914503,-0.0780772,0,-0.0802916,-0.0692889
AKT1S1,-0.189064,-0.0187152,-0.1387,-0.16983,0,-0.0372583,0,0.63061,0,0,-0.0266908,-0.118168,-0.137001,0,-0.18196,-0.00305894
AKT3,-0.143932,-0.203788,-0.126219,-0.000969358,0,-0.189412,0.616402,0,0,0,-0.0480813,-0.0993565,0.0458804,0,-0.0132371,-0.171797
AKTIP,-0.207418,-0.177374,0.448487,0.219313,0.416325,-0.246461,0,0,0,0,-0.221398,-0.244887,0.00653046,0,0.0678979,-0.245319
AL021546.6,-0.0803284,-0.0382599,0.219715,-0.154521,0.675332,0.258192,0,0,0,0,0.0365732,-0.162952,0.167539,0,-0.167856,-0.0505568
AL023806.1,-0.0286706,-0.0552511,-0.0307414,-0.0418068,0,-0.0229099,0,0,0,0,0.466291,-0.0482197,0.0123212,0,-0.050714,-0.0291323
AL133335.1,0.011217,-0.0769889,0.0852105,-0.0919441,0.569398,0.122411,0,0,0,0,0.0696943,-0.117562,0.0671637,0,-0.119912,0.0342697
AL135745.1,0.0147591,-0.0618766,0.0794399,-0.0935609,0.54144,0.11924,0,0,0,0,0.0719171,-0.116218,0.0643617,0,-0.118862,0.0473694
AL354828.1,-0.0912977,-0.120993,0.0192834,-0.128713,0.741265,0.180972,0,0,0,0,0.0366583,-0.139811,0.323288,0,-0.144402,0.0175819
AL354828.2,-0.051303,-0.114407,0.101703,-0.132579,0.565768,0.155374,0,0,0,0,0.0878113,-0.12697,0.173627,0,-0.135992,0.127143
AL356585.2,0.43423,-0.0716472,0.223768,0.0435504,0,0.10829,0,0,0,0,-0.1312,-0.136193,0.0577831,0,0.169076,0.0194485
AL589743.1,-0.10213,-0.10029,-0.103263,-0.107635,0,-0.0958045,0,0,0.719118,0,-0.0998862,-0.0585756,-0.096446,0,-0.105605,-0.101056
AL591806.1,-0.0178407,-0.0846569,0.0838352,-0.117112,0.48501,0.199081,0,0,0,0,0.113783,-0.119986,0.101765,0,-0.11907,0.0582275
ALAS1,-0.146759,-0.120157,0.0226707,-0.142356,0,-0.0586924,0,0,0,0,0.0972505,0.832003,-0.0780003,0,-0.178365,-0.0336993
ALB,-0.057489,-0.0510765,-0.033868,-0.0618862,0,-0.0250574,0,0.635687,0,0,0.0135559,-0.0602476,-0.0399779,0,-0.0611981,-0.0526868
ALCAM,-0.103474,-0.0432559,-0.17863,-0.179285,0,0.312613,0,0,0,0,0.708748,-0.113232,-0.203357,0,-0.180008,0.053524
ALDH18A1,-0.074427,0.233078,0.095219,-0.0860062,0,-0.167871,0,0,0.458864,0,-0.159741,-0.0975962,-0.037124,0,-0.120014,-0.266466
ALDH1A1,-0.159079,-0.154444,-0.166304,-0.161921,0,-0.135127,0,0,0.707839,0,0.111756,0.503464,-0.167571,0,-0.165445,-0.00525725
ALDH1A3,-0.121694,-0.116637,-0.120224,-0.106205,0,-0.108517,0,0,0.702284,0,-0.112488,0.0463804,-0.106671,0,-0.114581,-0.10741
ALDH1B1,-0.118791,-0.106972,-0.0754856,-0.128947,0,-0.0567831,0,0,0.653572,0,-0.0751752,-0.0782161,-0.084892,0,-0.132013,-0.153145
ALDH1L2,-0.11231,0.725339,-0.11088,-0.111826,0,-0.0952358,0,0,0.492358,0,-0.054406,-0.111349,-0.118006,0,-0.113068,-0.108195
ALDH2,-0.130404,-0.0846211,-0.192437,-0.184914,0,0.720618,0,0,0,0,0.42276,-0.131376,-0.196791,0,-0.192326,0.242723
ALDH3A1,-0.0508708,-0.0489599,-0.0487402,-0.0503272,0,-0.0454787,0,0.692615,0,0,-0.0483833,-0.047187,-0.0520813,0,-0.0484803,-0.0480478
ALDH3A2,-0.215197,-0.0607259,0.13174,-0.181088,0,-0.0974852,0,0.654954,0,0,0.177344,0.0673047,-0.0653165,0,-0.174588,-0.0251272
ALDH3B1,-0.191675,-0.174279,-0.18683,-0.18975,0,0.0883975,0,0,0,0,0.339107,0.135716,-0.169435,0,-0.195546,0.520837
ALDH3B2,-0.0673752,-0.052789,-0.0674896,-0.0555639,0,-0.0552123,0,0.702708,0,0,-0.0523091,0.0722505,-0.0720653,0,-0.0620167,-0.0605128
